occupation_pred,BASE_CUSTOMER_ID
16.0,95005
10.0,8950
10.0,156569
10.0,10190
20.0,100847
8.0,111366
14.0,52843
11.0,180163
16.0,130495
14.0,147811
17.0,123890
15.0,61973
12.0,3191
11.0,27372
12.0,4152
15.0,3865
11.0,128691
18.0,109525
15.0,135530
8.0,175600
12.0,35135
19.0,49414
14.0,66489
11.0,171549
11.0,183760
15.0,163252
12.0,131787
15.0,138140
12.0,122464
13.0,71829
11.0,98438
12.0,160000
15.0,62146
11.0,180267
12.0,128039
14.0,10158
21.0,59396
13.0,58470
15.0,167078
11.0,88846
8.0,42972
19.0,138635
18.0,23976
11.0,181971
17.0,181049
14.0,14464
11.0,178862
12.0,177114
11.0,112440
11.0,183222
18.0,28954
22.0,48565
11.0,25472
21.0,114810
13.0,46239
14.0,5974
11.0,4141
15.0,23534
18.0,13962
22.0,147283
21.0,55526
13.0,104797
17.0,84703
15.0,183112
19.0,118675
11.0,433
15.0,77398
17.0,8654
19.0,166421
11.0,54123
11.0,183769
13.0,193897
20.0,69119
13.0,99783
11.0,174592
21.0,115884
12.0,145194
23.0,146159
13.0,69927
11.0,63896
14.0,127078
22.0,71365
11.0,78180
14.0,190264
11.0,100744
21.0,106984
11.0,176929
14.0,167896
11.0,39812
21.0,105574
22.0,130456
15.0,180760
11.0,11897
12.0,51586
10.0,21715
11.0,177843
8.0,176958
10.0,188713
8.0,105386
18.0,66765
16.0,79961
16.0,51452
11.0,64779
12.0,115521
13.0,36258
19.0,172123
18.0,121142
12.0,145265
16.0,81055
18.0,16887
16.0,19396
10.0,177132
11.0,70467
15.0,158380
18.0,157021
13.0,115665
11.0,69804
14.0,48956
11.0,128704
12.0,184016
11.0,103658
22.0,135206
17.0,16153
11.0,186614
11.0,175013
12.0,66090
18.0,163334
11.0,62740
21.0,38011
21.0,79597
14.0,8744
14.0,106409
12.0,98311
16.0,149312
10.0,70856
11.0,163990
12.0,181987
13.0,119042
17.0,170014
17.0,148230
12.0,103999
22.0,151457
10.0,87554
20.0,40933
17.0,48390
17.0,145057
11.0,14335
12.0,162185
22.0,181144
18.0,62079
9.0,29319
16.0,107818
21.0,119574
21.0,129280
10.0,78188
11.0,42061
14.0,160178
11.0,144332
13.0,89882
12.0,67613
20.0,95793
17.0,187260
18.0,143699
18.0,23789
12.0,102943
16.0,32065
12.0,98041
14.0,6559
15.0,144692
11.0,192197
13.0,47423
13.0,12447
18.0,16707
13.0,32673
13.0,9158
14.0,48399
14.0,46565
11.0,23986
11.0,116884
23.0,186826
12.0,145388
9.0,178908
11.0,155709
12.0,147054
9.0,6551
11.0,128511
12.0,153885
13.0,27681
18.0,114420
11.0,126094
11.0,146021
14.0,56699
10.0,52203
16.0,12813
12.0,140710
19.0,133622
8.0,40894
11.0,141808
13.0,90915
11.0,188858
18.0,125289
12.0,134357
16.0,138063
12.0,54944
19.0,137154
10.0,184443
10.0,137670
10.0,130565
11.0,159278
12.0,21073
11.0,184928
16.0,140798
12.0,170868
13.0,83522
15.0,106569
20.0,143324
18.0,181878
11.0,190785
12.0,147114
19.0,10424
16.0,155519
10.0,160936
13.0,150311
17.0,193140
11.0,193616
9.0,20393
13.0,165414
17.0,10836
12.0,19511
11.0,193811
10.0,93650
19.0,124579
12.0,77660
12.0,37412
10.0,40829
13.0,128155
11.0,55748
19.0,146337
9.0,74941
18.0,31619
10.0,174081
21.0,131846
14.0,103306
17.0,26154
18.0,111282
12.0,8788
10.0,160988
17.0,4168
15.0,33276
23.0,186716
18.0,24321
20.0,175545
12.0,158656
17.0,3019
19.0,158655
18.0,36412
20.0,123148
23.0,76074
16.0,47883
16.0,22117
21.0,98410
14.0,25627
12.0,173575
11.0,129573
10.0,40862
17.0,171274
18.0,95645
12.0,140431
15.0,96616
11.0,180063
11.0,101291
15.0,190429
12.0,139695
17.0,56714
10.0,48671
8.0,22604
12.0,24560
20.0,178181
22.0,107605
15.0,105908
13.0,38642
16.0,39925
20.0,181709
11.0,45238
14.0,177291
23.0,177920
11.0,69954
13.0,8201
12.0,59335
15.0,169691
17.0,103461
15.0,169463
15.0,33554
15.0,66336
14.0,87789
18.0,151830
11.0,4733
13.0,44883
19.0,42664
20.0,98655
11.0,168855
12.0,19721
9.0,58004
12.0,192371
14.0,191001
14.0,191135
15.0,191140
16.0,40521
13.0,76462
13.0,19694
18.0,62623
20.0,53256
11.0,107360
11.0,21905
15.0,69240
19.0,101373
16.0,174926
12.0,50681
12.0,110559
12.0,87437
13.0,55704
13.0,38466
12.0,40336
17.0,125947
14.0,179354
22.0,109719
14.0,193235
10.0,193445
12.0,194482
11.0,193750
17.0,166324
12.0,104866
16.0,17733
10.0,108984
12.0,12615
12.0,70553
10.0,171917
15.0,140872
20.0,108686
10.0,189317
20.0,123095
12.0,122829
11.0,181965
9.0,179160
13.0,67906
21.0,171223
19.0,167371
10.0,136078
11.0,134720
11.0,101945
16.0,68604
22.0,184944
12.0,137685
19.0,96215
16.0,50486
11.0,44145
16.0,32267
12.0,143831
11.0,144563
10.0,6176
11.0,139431
11.0,156552
13.0,27324
12.0,68222
18.0,162720
12.0,129974
20.0,121099
14.0,46839
10.0,177509
13.0,164090
12.0,103572
14.0,33540
12.0,36544
13.0,43897
16.0,20290
16.0,144953
22.0,140307
18.0,110602
10.0,141614
16.0,155022
11.0,99712
14.0,41534
11.0,35718
16.0,149940
13.0,36203
11.0,152123
13.0,125088
19.0,158592
11.0,13872
20.0,168523
13.0,27709
22.0,146932
20.0,164595
11.0,10028
12.0,190519
17.0,60854
13.0,48736
13.0,162565
16.0,50321
10.0,82999
11.0,173983
18.0,675
15.0,673
12.0,187728
20.0,105310
19.0,134075
12.0,133817
12.0,193902
14.0,41424
11.0,181286
15.0,17229
15.0,72558
14.0,175815
13.0,91687
11.0,147674
21.0,50477
13.0,77459
11.0,4619
12.0,20129
12.0,27870
10.0,101716
19.0,31395
17.0,143003
17.0,40598
19.0,159497
11.0,29301
13.0,76707
15.0,158937
15.0,152271
12.0,117461
11.0,42915
9.0,71613
13.0,92786
18.0,50863
9.0,35962
8.0,148972
15.0,174569
13.0,25015
11.0,71161
14.0,2758
10.0,57192
20.0,104174
16.0,9674
12.0,95195
17.0,37522
17.0,52407
13.0,53515
12.0,46841
20.0,174076
12.0,132023
11.0,49584
9.0,159740
14.0,137268
20.0,161291
11.0,191794
15.0,59026
14.0,121598
19.0,119742
15.0,105252
21.0,127752
11.0,164851
14.0,55736
22.0,104964
21.0,127948
20.0,90031
11.0,66035
17.0,115295
12.0,8379
17.0,171030
17.0,16696
17.0,75430
14.0,15253
14.0,17970
10.0,39596
15.0,144672
11.0,130240
16.0,92809
19.0,170987
17.0,69599
18.0,121196
15.0,66061
11.0,160891
11.0,53005
10.0,171813
11.0,173550
17.0,66172
17.0,27861
18.0,33301
11.0,174382
12.0,139232
15.0,176114
15.0,168662
16.0,17839
14.0,137837
13.0,10430
11.0,74494
15.0,125707
13.0,20689
20.0,115304
11.0,132130
15.0,53030
10.0,22796
12.0,70035
12.0,64588
11.0,152214
19.0,140292
16.0,25399
12.0,35646
14.0,38270
9.0,73307
17.0,181927
18.0,129638
12.0,122889
13.0,179998
11.0,49659
18.0,164675
11.0,76602
11.0,33681
10.0,185259
11.0,92821
13.0,194271
17.0,116932
16.0,121846
16.0,184000
18.0,193842
12.0,181367
11.0,148302
12.0,38534
17.0,135429
17.0,78837
10.0,64251
17.0,27985
19.0,114499
16.0,30223
10.0,68143
11.0,59970
19.0,53180
18.0,64059
21.0,149793
13.0,53883
22.0,177517
16.0,185430
11.0,23037
11.0,123915
12.0,178016
16.0,3699
17.0,27475
11.0,131222
12.0,143169
14.0,50412
14.0,28355
8.0,17691
10.0,196095
11.0,141731
12.0,72883
8.0,75114
11.0,155343
18.0,98450
14.0,9157
11.0,96792
17.0,143755
11.0,167253
9.0,104862
15.0,29845
15.0,143652
19.0,145146
15.0,129247
13.0,183756
21.0,154737
11.0,87733
11.0,188171
22.0,101714
8.0,89278
11.0,175804
11.0,175850
19.0,152292
12.0,56307
11.0,143585
15.0,127307
14.0,98634
20.0,57535
10.0,108153
14.0,112713
16.0,67455
10.0,91443
8.0,48819
9.0,115273
13.0,193970
19.0,190975
15.0,189988
12.0,191289
11.0,42081
11.0,193313
13.0,192827
20.0,169525
14.0,14968
22.0,71886
16.0,140141
13.0,96787
11.0,70784
17.0,137128
11.0,66550
13.0,76450
11.0,167980
12.0,128057
13.0,75871
12.0,118333
12.0,72063
12.0,150111
18.0,141062
16.0,141892
12.0,127112
11.0,170776
18.0,138469
15.0,92335
15.0,95933
14.0,141391
13.0,101370
11.0,68864
14.0,161581
12.0,165143
12.0,133500
14.0,114322
17.0,131371
10.0,20861
13.0,26815
17.0,193349
12.0,191730
11.0,110292
16.0,23635
11.0,35703
15.0,88879
17.0,161482
13.0,69501
16.0,74078
17.0,169292
10.0,152831
18.0,16199
21.0,131075
18.0,19669
17.0,97883
11.0,67815
11.0,163356
19.0,6224
17.0,123793
11.0,89868
12.0,128064
18.0,11745
11.0,9979
21.0,132752
12.0,11969
18.0,7526
8.0,152351
11.0,4643
19.0,87605
11.0,23911
15.0,185452
17.0,126993
11.0,118838
21.0,155768
17.0,125525
12.0,145976
19.0,16185
11.0,99292
11.0,188390
11.0,49706
12.0,92285
17.0,161276
20.0,143718
8.0,176115
10.0,174305
16.0,79456
12.0,54030
11.0,191066
18.0,140715
17.0,39828
20.0,120153
12.0,133822
10.0,154706
13.0,23845
11.0,192410
11.0,186147
19.0,145895
16.0,63949
11.0,28925
12.0,37426
14.0,42693
11.0,19772
17.0,2745
17.0,174776
20.0,165473
12.0,106344
12.0,164350
15.0,130285
17.0,131645
16.0,128100
14.0,191884
11.0,169985
18.0,58842
19.0,163189
17.0,182605
13.0,65487
17.0,120368
14.0,157284
15.0,21060
11.0,97904
11.0,150583
11.0,111761
15.0,167166
17.0,88224
10.0,140787
15.0,27266
14.0,82569
12.0,83230
11.0,114112
11.0,181080
15.0,45855
20.0,181329
12.0,149912
19.0,114035
17.0,150018
9.0,19863
13.0,11548
11.0,157711
17.0,86115
15.0,188970
14.0,41065
11.0,143511
10.0,150529
19.0,141248
10.0,179502
16.0,57495
12.0,176428
19.0,186686
13.0,19488
16.0,128287
16.0,523
18.0,104509
11.0,165652
11.0,186569
10.0,144312
13.0,57249
21.0,158611
12.0,132621
13.0,166895
11.0,164648
11.0,49691
11.0,1108
16.0,183637
10.0,124922
12.0,53204
12.0,17
19.0,143878
12.0,105895
13.0,109417
11.0,26033
13.0,114110
17.0,95253
16.0,142190
12.0,3287
12.0,140718
18.0,23982
15.0,71191
18.0,62343
12.0,88172
13.0,16493
19.0,56542
11.0,185643
12.0,22478
18.0,185152
11.0,186478
20.0,5431
13.0,94777
11.0,150499
12.0,191461
16.0,74892
9.0,135916
12.0,123020
18.0,73536
18.0,139267
18.0,71855
18.0,144879
17.0,146982
13.0,45502
9.0,65316
13.0,178992
12.0,163482
11.0,21952
11.0,136203
11.0,72827
16.0,116405
11.0,182041
11.0,62444
19.0,185985
11.0,129100
12.0,146065
12.0,74156
21.0,188520
11.0,172214
14.0,62853
13.0,49083
12.0,155776
17.0,174371
23.0,157942
16.0,137690
13.0,122814
18.0,141309
12.0,41226
11.0,124230
22.0,51726
16.0,195914
16.0,166586
9.0,159267
11.0,139392
22.0,118429
12.0,65783
10.0,181950
11.0,56398
16.0,48207
10.0,123959
9.0,108584
12.0,128266
10.0,165219
11.0,167592
10.0,76063
12.0,17762
12.0,30915
10.0,90301
18.0,130576
11.0,188778
16.0,144811
21.0,12746
11.0,140448
10.0,114833
13.0,103086
20.0,186462
18.0,89504
19.0,138319
12.0,130152
11.0,134012
17.0,165010
10.0,164955
10.0,60690
13.0,28803
12.0,14292
11.0,183331
11.0,39034
12.0,20944
19.0,155703
19.0,151804
15.0,140879
10.0,177532
12.0,41780
13.0,45797
11.0,187168
12.0,122274
18.0,159824
12.0,96612
20.0,43385
17.0,127856
22.0,24432
11.0,183890
19.0,177339
11.0,177931
11.0,164577
15.0,27887
22.0,69321
9.0,1419
11.0,26119
15.0,123682
14.0,163891
14.0,61054
12.0,27287
16.0,133065
20.0,60225
17.0,110782
11.0,47913
14.0,14585
17.0,4262
15.0,9318
16.0,14516
12.0,175800
10.0,13142
10.0,19659
13.0,92160
12.0,167845
18.0,164797
15.0,131725
12.0,150092
23.0,180155
17.0,62600
19.0,84876
22.0,26524
11.0,183383
22.0,149812
16.0,144841
11.0,141499
12.0,54593
18.0,64544
8.0,113569
9.0,147438
12.0,148628
10.0,42999
18.0,122939
16.0,185363
11.0,97502
15.0,107574
20.0,166809
11.0,179795
17.0,116494
11.0,182539
19.0,192457
11.0,165360
22.0,177232
11.0,35509
10.0,108842
12.0,126549
11.0,112176
13.0,30765
18.0,149952
11.0,97537
18.0,131925
20.0,174452
13.0,5968
14.0,131263
17.0,96760
11.0,174661
11.0,141364
11.0,157031
13.0,158123
10.0,2541
11.0,88587
13.0,118506
11.0,16038
17.0,154896
12.0,142259
12.0,122428
13.0,37334
15.0,11090
20.0,173804
13.0,2345
11.0,57292
21.0,182246
19.0,162516
10.0,32556
16.0,108139
11.0,188698
10.0,173631
12.0,169112
15.0,100637
19.0,123834
11.0,105494
12.0,124039
12.0,191308
12.0,42634
15.0,53785
12.0,191292
16.0,123376
12.0,122555
15.0,22515
13.0,84752
19.0,93288
17.0,194919
19.0,193181
11.0,111465
11.0,108299
12.0,141908
11.0,4756
13.0,117117
13.0,195540
13.0,118669
11.0,39608
12.0,10963
10.0,158018
13.0,25562
15.0,181279
10.0,22528
16.0,39597
10.0,100386
18.0,160494
12.0,38774
15.0,28219
10.0,14974
12.0,171598
13.0,124279
15.0,187733
10.0,36936
10.0,53118
21.0,186030
12.0,21378
11.0,33892
17.0,168714
14.0,100844
12.0,68845
11.0,39052
12.0,135597
12.0,128240
11.0,144748
19.0,168286
10.0,104603
20.0,59739
12.0,82083
11.0,141167
11.0,142221
11.0,154961
11.0,183572
12.0,4412
10.0,83913
10.0,125903
14.0,111573
18.0,123219
10.0,25178
8.0,176442
11.0,139054
16.0,110310
12.0,83860
12.0,17051
10.0,71519
13.0,13177
13.0,61103
11.0,184940
18.0,126571
16.0,109471
11.0,144113
12.0,145540
11.0,181840
10.0,18716
12.0,116963
17.0,21895
19.0,83466
11.0,50827
17.0,82204
16.0,156683
11.0,102907
11.0,48513
11.0,171386
17.0,163528
19.0,124027
10.0,182202
12.0,115448
11.0,5425
9.0,173393
17.0,134549
19.0,194506
10.0,56692
10.0,68788
18.0,70541
11.0,68271
13.0,105362
11.0,131126
15.0,119928
12.0,126542
11.0,15680
22.0,138261
13.0,55148
9.0,173139
10.0,166551
10.0,167033
12.0,116687
12.0,149942
16.0,163494
15.0,3888
11.0,48605
15.0,154243
12.0,186454
14.0,74042
18.0,74054
17.0,129634
12.0,150325
11.0,19211
12.0,221
12.0,175578
13.0,14966
17.0,164743
22.0,138419
14.0,139313
18.0,9426
11.0,61170
17.0,163810
12.0,136281
15.0,107565
11.0,145117
19.0,90483
11.0,69619
12.0,161768
14.0,16138
19.0,138270
14.0,65181
12.0,166676
15.0,110436
15.0,68980
11.0,105560
20.0,148268
11.0,135891
13.0,174563
11.0,8349
15.0,152925
17.0,158573
16.0,99647
12.0,170789
12.0,78514
13.0,88893
16.0,130699
20.0,121861
11.0,106854
17.0,130611
10.0,175538
14.0,193393
15.0,195168
12.0,168937
11.0,185533
11.0,3431
15.0,93476
12.0,187943
11.0,25420
11.0,38066
14.0,102118
18.0,45720
12.0,171309
8.0,8319
11.0,5667
10.0,162891
19.0,51824
11.0,189110
18.0,84206
11.0,121002
11.0,191598
11.0,180874
11.0,56561
15.0,43174
16.0,29093
13.0,86647
11.0,150039
12.0,57241
15.0,140584
13.0,100880
14.0,78164
11.0,87901
13.0,120539
22.0,168245
11.0,133555
14.0,117068
17.0,185163
21.0,140386
17.0,167074
12.0,74106
12.0,51915
11.0,107129
13.0,41272
11.0,181693
11.0,52085
11.0,119528
20.0,176571
20.0,187354
11.0,163486
11.0,146192
12.0,44084
15.0,149791
11.0,14677
17.0,169428
14.0,152387
13.0,129905
11.0,30833
20.0,72102
13.0,167475
11.0,85274
10.0,781
13.0,24283
17.0,148502
20.0,133460
12.0,154868
19.0,78057
13.0,127364
13.0,4725
11.0,35272
11.0,183858
16.0,36083
11.0,101806
11.0,49125
11.0,163867
13.0,56273
11.0,134518
11.0,173463
13.0,110908
13.0,9072
9.0,7414
19.0,17521
19.0,132792
10.0,191115
14.0,77811
17.0,139568
18.0,118154
13.0,32062
17.0,39659
16.0,142898
14.0,20762
16.0,4455
19.0,154658
10.0,26276
18.0,177977
19.0,136923
14.0,45654
12.0,173421
10.0,24970
18.0,69902
12.0,33586
11.0,179432
12.0,75666
10.0,136280
11.0,188199
10.0,43672
20.0,179557
19.0,176675
19.0,144060
10.0,174388
19.0,191899
14.0,101733
12.0,154244
13.0,13011
14.0,68624
13.0,179920
14.0,138052
11.0,96942
12.0,155046
11.0,45983
12.0,101308
11.0,129577
10.0,25170
11.0,22262
15.0,156413
20.0,89145
12.0,101449
17.0,146867
16.0,65414
12.0,141191
12.0,42130
11.0,8452
20.0,143291
18.0,150861
17.0,140011
19.0,124573
13.0,16477
11.0,182657
12.0,147436
10.0,157819
10.0,129848
11.0,186383
10.0,102790
20.0,187429
12.0,176042
11.0,150642
15.0,150077
13.0,138641
21.0,160944
11.0,183781
11.0,159386
11.0,45723
12.0,177702
12.0,145780
11.0,162838
11.0,3963
10.0,82395
15.0,175497
12.0,173351
16.0,33711
23.0,27051
11.0,162081
20.0,162086
12.0,8394
12.0,125591
15.0,43880
19.0,117037
8.0,66764
17.0,176964
17.0,144768
12.0,52425
11.0,11659
19.0,6347
11.0,129033
10.0,67618
12.0,156177
17.0,187486
14.0,16429
19.0,155140
12.0,185419
12.0,108219
13.0,51809
19.0,43235
11.0,117814
15.0,171032
12.0,15231
12.0,97061
12.0,157404
16.0,54074
16.0,26992
13.0,27306
12.0,11521
18.0,42292
10.0,26466
19.0,410
11.0,8449
14.0,133501
10.0,159638
11.0,144398
17.0,125859
20.0,113806
20.0,9986
20.0,146648
11.0,91087
11.0,183960
19.0,69369
10.0,165078
16.0,142856
11.0,32822
10.0,44620
11.0,20772
11.0,1495
11.0,173037
12.0,75883
12.0,43280
10.0,166208
16.0,191784
10.0,194786
10.0,26207
10.0,182649
12.0,184063
12.0,111926
11.0,159323
16.0,147836
11.0,167660
23.0,159407
23.0,144636
12.0,154746
12.0,66230
15.0,146894
16.0,113244
12.0,152841
12.0,78177
12.0,174091
11.0,174478
15.0,6132
8.0,31725
13.0,167021
18.0,169346
12.0,84685
12.0,135500
12.0,176430
11.0,136158
11.0,26085
11.0,126275
18.0,72955
18.0,146250
18.0,12713
17.0,67179
17.0,15656
15.0,44888
17.0,188380
13.0,121365
12.0,12876
14.0,186772
10.0,2508
10.0,194939
11.0,122211
11.0,156943
18.0,140826
12.0,162538
10.0,78114
16.0,4336
11.0,162737
20.0,55308
17.0,132680
10.0,105092
11.0,7130
17.0,129887
17.0,26572
11.0,67092
11.0,128804
10.0,117525
11.0,96296
20.0,41656
11.0,188002
12.0,37328
10.0,66927
10.0,8591
16.0,179797
19.0,133664
12.0,154751
17.0,62975
11.0,35697
11.0,176397
11.0,65490
10.0,14970
22.0,66596
11.0,88757
8.0,19629
11.0,87547
16.0,162750
11.0,175619
11.0,137830
20.0,166994
16.0,47011
18.0,148655
14.0,135352
11.0,36394
16.0,3599
16.0,88269
10.0,177668
16.0,49163
14.0,134377
10.0,119415
15.0,168358
20.0,183260
13.0,27732
22.0,175293
10.0,60733
11.0,175000
11.0,156219
19.0,22086
13.0,21902
18.0,165199
18.0,169408
11.0,184090
14.0,105427
18.0,187579
11.0,188229
13.0,49135
16.0,28867
14.0,179434
14.0,125379
12.0,13284
10.0,96678
13.0,95683
8.0,66710
11.0,143895
10.0,27498
12.0,55004
13.0,3868
13.0,30807
9.0,56470
11.0,32328
12.0,158911
21.0,148789
11.0,180908
16.0,47416
17.0,46881
11.0,182516
12.0,120949
11.0,176455
10.0,139401
10.0,95607
10.0,42927
15.0,124130
12.0,71427
14.0,121366
12.0,176744
11.0,20930
18.0,87034
16.0,112628
10.0,62033
18.0,150747
17.0,146706
12.0,131500
14.0,3846
11.0,194659
18.0,91857
13.0,43351
13.0,3892
12.0,17614
19.0,150112
16.0,95682
11.0,131658
12.0,153382
12.0,115701
18.0,66768
10.0,179851
18.0,62199
16.0,15010
11.0,157216
11.0,132468
11.0,184359
13.0,88094
9.0,92266
17.0,105165
17.0,122736
12.0,91592
21.0,146053
18.0,147360
11.0,140978
21.0,3539
10.0,70277
21.0,157740
12.0,147661
12.0,24368
19.0,39070
16.0,162646
14.0,156113
20.0,122135
19.0,49033
22.0,149878
13.0,5385
15.0,144898
10.0,176280
19.0,131016
15.0,8370
11.0,59074
12.0,122439
16.0,24438
19.0,148311
21.0,31435
12.0,53628
9.0,61164
13.0,31710
16.0,152866
12.0,105118
11.0,107908
19.0,92748
17.0,90785
14.0,79195
15.0,87484
12.0,140228
9.0,8517
14.0,8341
11.0,122266
11.0,187137
20.0,66448
19.0,58062
14.0,67842
15.0,97727
11.0,108554
11.0,164570
22.0,169506
12.0,38759
18.0,153218
11.0,48329
13.0,35471
14.0,60224
13.0,115302
11.0,1648
19.0,17912
11.0,184945
12.0,175764
16.0,23050
15.0,76737
12.0,27569
15.0,63443
11.0,176132
11.0,108437
17.0,196443
11.0,190744
16.0,41714
13.0,7387
20.0,145433
11.0,58316
13.0,119644
14.0,169485
17.0,190511
21.0,194817
13.0,195246
14.0,67221
11.0,62324
11.0,174469
11.0,116690
11.0,185276
10.0,127260
16.0,74999
11.0,143563
9.0,194407
13.0,125763
9.0,37159
11.0,8968
19.0,48545
12.0,62541
13.0,106936
13.0,35956
14.0,29587
13.0,31794
13.0,37726
16.0,78076
19.0,73871
13.0,37843
11.0,87388
10.0,151994
13.0,55911
17.0,151795
9.0,35384
11.0,167459
13.0,35716
12.0,97518
16.0,115927
11.0,72584
11.0,193274
14.0,127940
12.0,111279
10.0,184883
18.0,180065
8.0,193652
16.0,162779
12.0,173791
15.0,161959
11.0,177298
14.0,72110
11.0,187743
12.0,166104
12.0,82991
16.0,190926
8.0,193080
23.0,194457
17.0,128041
17.0,195331
8.0,187634
12.0,17551
12.0,7260
14.0,60169
