,BASE_CUSTOMER_ID,BIRTHDAY_Y
7067,26260,1959
7069,10837,1959
7070,165912,1959
7082,27106,1959
7084,172380,1959
7085,175152,1959
7098,46894,1959
7100,159999,1959
7101,168391,1959
7102,55867,1958
7105,15349,1959
7106,104438,1959
7107,176156,1959
7120,134734,1959
7121,183796,1959
7123,50010,1959
7124,73353,1959
7125,34537,1959
7128,62545,1959
7131,72059,1959
7143,119788,1966
7147,174556,1959
7149,190200,1959
7150,21948,1959
7153,175787,1959
7157,119450,1959
7158,185544,1959
7170,16852,1959
7172,181242,1959
7178,168313,1959
7184,48717,1959
7186,126793,1959
7188,19613,1959
7190,34343,1959
7192,32971,1959
7209,88027,1959
7212,66721,1959
7214,107925,1958
7215,123393,1959
7217,107291,1959
7218,117844,1959
7219,118145,1959
7221,156264,1959
7222,121065,1959
7235,176360,1959
7237,9569,1958
7241,16233,1959
7244,175732,1959
7245,84324,1959
7246,45315,1959
7247,13616,1959
7250,46993,1959
7252,145543,1959
7253,32865,1966
7259,44337,1959
7270,184298,1959
7271,139354,1959
7272,6143,1959
7273,12777,1959
7274,90534,1966
7275,137787,1959
7276,42519,1959
7278,72118,1959
7280,56402,1959
7285,25115,1959
7287,82386,1972
7288,158294,1959
7291,122591,1959
7293,43447,1959
7295,90828,1966
7302,128461,1959
7304,114256,1959
7308,59118,1959
7313,73130,1959
7315,156370,1959
7325,107035,1959
7327,17563,1959
7328,143897,1959
7329,37538,1959
7336,21368,1959
7337,144305,1959
7343,76569,1959
7345,78389,1959
7347,146385,1959
7348,115775,1959
7349,80455,1959
7354,16792,1959
7359,61606,1958
7362,97033,1959
7363,177641,1959
7364,188903,1959
7367,71841,1959
7373,134607,1959
7378,172268,1959
7386,170547,1959
7393,183285,1959
7399,70434,1958
7400,172753,1959
7411,105718,1959
7413,176420,1959
7414,186393,1959
7417,110906,1959
7419,189340,1959
7422,186270,1959
7428,8218,1958
7429,8641,1959
7433,34711,1959
7440,102547,1959
7441,119924,1959
7448,25338,1958
7451,110748,1959
7454,111588,1959
7455,177792,1959
7456,4665,1959
7458,188083,1959
7459,86759,1959
7461,17630,1958
7465,78240,1959
7483,184172,1959
7487,31988,1958
7489,42535,1959
7490,130069,1959
7491,87694,1959
7492,36435,1966
7500,153839,1959
7501,121105,1959
7511,156614,1959
7512,184339,1959
7513,64047,1959
7519,7579,1959
7524,185343,1959
7527,178637,1959
7532,170849,1959
7533,24556,1959
7536,181597,1959
7540,53196,1959
7548,186627,1959
7554,182596,1959
7559,183122,1959
7560,170291,1959
7564,121523,1959
7565,175516,1959
7566,158174,1959
7567,113221,1959
7568,111900,1959
7570,128108,1959
7571,181669,1959
7573,190725,1959
7580,50148,1959
7586,28978,1959
7592,97757,1959
7593,161134,1959
7606,179424,1959
7609,24495,1959
7622,148759,1959
7624,155844,1959
7632,61504,1959
7633,187380,1959
7636,167791,1959
7642,173306,1958
7648,127190,1959
7653,146792,1959
7655,62252,1959
7658,86718,1959
7660,141305,1959
7668,94278,1959
7669,147556,1959
7674,70270,1959
7679,134448,1959
7689,176976,1966
7691,183550,1959
7693,183871,1959
7696,65746,1958
7697,28528,1958
7699,156999,1959
7703,98674,1959
7705,57686,1959
7720,177168,1959
7726,65052,1959
7733,17154,1959
7737,31952,1959
7746,64704,1959
7747,118143,1959
7752,144663,1959
7756,185117,1959
7763,191386,1959
7765,60097,1959
7772,158956,1959
7787,30318,1959
7795,133089,1959
7803,69521,1959
7804,57708,1959
7807,175898,1959
7847,30410,1958
7849,40051,1959
7853,139680,1959
7854,165511,1958
7856,71148,1959
7861,58076,1959
7874,173658,1959
7875,27011,1959
7877,122689,1959
7881,28420,1959
7887,140474,1959
7895,25801,1959
7901,102870,1959
7907,73923,1959
7909,160634,1959
7911,166399,1959
7919,48964,1959
7924,85302,1958
7930,35318,1959
7934,81805,1959
7935,144246,1959
7936,110692,1959
7937,183111,1959
7938,86316,1959
7939,115057,1958
7943,134675,1959
7947,49600,1959
7949,167278,1959
7963,112002,1959
7965,134938,1959
7966,6451,1959
7967,47862,1959
7968,185685,1959
7976,195031,1959
7980,134254,1958
7981,54528,1959
7995,86740,1959
7999,47507,1959
8000,70757,1959
8007,146444,1959
8019,58111,1958
8020,127874,1959
8024,173817,1959
8034,147262,1959
8038,148248,1959
8039,160710,1959
8041,136148,1959
8042,129691,1959
8045,175902,1959
8048,18950,1959
8050,105575,1959
8056,168897,1959
8059,80131,1959
8068,17217,1959
8070,47936,1959
8072,45839,1959
8074,149398,1959
8084,44440,1959
8089,24941,1959
8091,80873,1966
8092,14204,1959
8097,37184,1959
8098,81711,1958
8103,160930,1959
8114,11655,1959
8120,125257,1959
8121,8932,1966
8122,65776,1959
8131,67801,1959
8135,25023,1959
8141,32568,1959
8145,155189,1959
8150,105296,1959
8153,81879,1959
8155,156030,1959
8156,59262,1958
8158,79281,1959
8162,55652,1959
8165,164070,1959
8167,51879,1959
8184,141741,1958
8190,189386,1959
8193,86604,1958
8194,88485,1959
8195,72784,1959
8197,188616,1959
8201,168060,1959
8204,142336,1959
8210,75398,1959
8214,177480,1959
8215,152431,1959
8217,108113,1959
8222,10116,1959
8224,96631,1959
8231,72326,1959
8233,11220,1959
8237,171246,1959
8238,172407,1959
8241,123443,1959
8244,159005,1959
8248,21206,1959
8255,14511,1959
8259,43727,1959
8266,108091,1959
8269,146777,1959
8274,179593,1959
8275,178262,1959
8280,111949,1959
8300,27297,1958
8301,23040,1959
8302,104601,1959
8303,51951,1958
8307,56003,1959
8311,22311,1959
8318,175346,1959
8324,102979,1959
8331,174332,1966
8336,137288,1959
8339,110861,1959
8341,63361,1959
8343,72322,1959
8351,112974,1959
8352,174086,1959
8357,123386,1959
8358,175624,1959
8359,131747,1958
8369,120935,1959
8389,182305,1959
8407,55331,1966
8416,33983,1959
8417,58268,1959
8433,162118,1959
8437,5101,1959
8442,3438,1959
8447,76333,1959
8456,125627,1966
8477,71918,1959
8479,169801,1958
8481,187699,1959
8486,189359,1959
8496,112728,1959
8503,66244,1959
8508,37523,1958
8515,147170,1959
8516,128717,1959
8521,655,1959
8522,35876,1959
8523,29027,1959
8524,55678,1959
8528,145130,1958
8530,37797,1959
8531,29943,1959
8532,49569,1973
8533,82106,1959
8534,145078,1959
8535,178693,1959
8540,182286,1959
8541,147887,1959
8547,168401,1959
8549,86176,1959
8568,131854,1959
8569,86308,1959
8573,153709,1959
8576,54349,1959
8581,119972,1959
8595,151007,1959
8598,109621,1959
8602,35303,1959
8604,117658,1959
8609,52005,1959
8611,49200,1959
8614,104851,1959
8615,54894,1959
8622,90122,1959
8647,173541,1966
8655,62791,1959
8656,21438,1959
8657,191172,1959
8658,180260,1959
8666,68314,1959
8669,113005,1959
8671,89067,1959
8674,19724,1958
8675,64039,1959
8676,63626,1959
8677,64670,1966
8678,138578,1959
8680,20271,1959
8683,100898,1959
8685,170602,1958
8686,30472,1959
8696,96126,1959
8699,164403,1959
8700,10271,1959
8715,13237,1958
8729,141213,1959
8730,80797,1959
8735,186487,1959
8736,126615,1966
8739,103441,1959
8741,148616,1959
8748,170063,1959
8750,7851,1959
8753,178069,1959
8756,136388,1959
8757,21501,1958
8759,21232,1959
8767,5900,1959
8771,66215,1959
8773,76844,1959
8787,163167,1959
8790,174667,1959
8791,156807,1959
8794,12392,1959
8818,183504,1959
8828,162298,1959
8832,132476,1958
8834,40185,1972
8841,139909,1959
8847,57597,1959
8848,173994,1959
8855,194070,1959
8858,177098,1959
8860,8978,1958
8861,125304,1958
8863,164520,1959
8864,68727,1959
8869,123484,1959
8870,123578,1959
8875,162368,1959
8885,193766,1959
8887,136320,1958
8889,170954,1959
8900,144291,1959
8904,156458,1958
8910,155183,1959
8913,177747,1959
8914,88424,1966
8915,139109,1959
8919,177312,1959
8923,25508,1958
8926,171156,1959
8933,124343,1959
8935,106494,1959
8937,146436,1959
8945,32139,1966
8946,32644,1959
8949,59652,1959
8951,186481,1959
8952,38772,1959
8962,42336,1965
8971,148060,1966
8974,74421,1959
8989,178727,1959
8990,139030,1959
8991,182306,1959
8992,125394,1959
8995,121936,1959
9002,23176,1959
9004,160245,1959
9010,141579,1959
9013,45004,1959
9015,175584,1959
9023,100367,1959
9024,51742,1959
9033,56822,1959
9034,103374,1959
9043,101985,1959
9052,166819,1959
9060,13516,1958
9065,142094,1959
9066,128595,1959
9070,172419,1959
9073,136942,1959
9079,80033,1958
9080,97443,1959
9082,182509,1959
9088,88870,1959
9089,151068,1959
9092,517,1959
9093,166549,1959
9094,186204,1959
9098,20841,1959
9100,148009,1959
9101,348,1959
9105,150336,1959
9110,129786,1966
9112,94891,1959
9117,86831,1959
9124,119170,1959
9128,108425,1959
9136,143995,1959
9142,17411,1959
9149,125196,1959
9155,74879,1959
9158,81587,1959
9161,94956,1959
9162,119593,1959
9166,7511,1959
9172,26707,1959
9187,127906,1959
9191,44321,1959
9194,96328,1959
9199,141974,1959
9205,44630,1959
9208,2947,1959
9212,160026,1959
9220,21034,1959
9221,179400,1959
9239,165509,1959
9241,143277,1959
9249,182768,1959
9251,74933,1959
9252,140382,1959
9255,14577,1959
9259,66182,1959
9268,182047,1959
9270,16729,1959
9278,97354,1959
9284,49589,1959
9285,133081,1959
9291,180529,1959
9295,155723,1959
9301,9839,1959
9306,170860,1959
9310,59847,1959
9313,86186,1959
9321,105973,1958
9333,16565,1959
9336,190228,1959
9337,110369,1959
9338,27529,1959
9353,150361,1959
9357,20066,1959
9360,49789,1959
9379,61787,1959
9382,17491,1959
9393,192910,1959
9396,177699,1959
9397,149093,1959
9399,145764,1959
9403,115809,1959
9404,173506,1959
9407,142292,1959
9422,146765,1959
9426,26658,1959
9434,160788,1959
9436,193097,1959
9437,95669,1959
9438,112879,1959
9442,10110,1959
9448,51212,1959
9466,119736,1959
9467,118182,1959
9479,142775,1959
9490,173910,1959
9492,179167,1959
9499,141520,1959
9505,42390,1959
9506,34569,1959
9515,79885,1959
9517,143977,1959
9522,114991,1959
9527,6024,1959
9530,61345,1959
9537,187209,1959
9547,174384,1959
9555,21640,1959
9556,11638,1959
9558,20111,1959
9572,20821,1959
9575,178751,1959
9577,116685,1959
9581,44935,1959
9582,46720,1959
9586,31078,1959
9592,182232,1959
9594,40812,1959
9605,111920,1958
9606,71968,1959
9609,173110,1959
9618,145881,1959
9619,12138,1959
9624,95670,1959
9625,78782,1959
9631,59080,1959
9641,23638,1958
9642,182783,1959
9646,64774,1959
9650,99577,1959
9655,179370,1958
9657,52069,1959
9666,193029,1959
9674,72340,1959
9677,145664,1959
9684,167265,1959
9687,107131,1959
9689,190486,1959
9695,49873,1958
9709,147998,1959
9711,62128,1959
9716,167005,1959
9717,149013,1959
9730,61467,1966
9731,145647,1959
9735,166603,1959
9742,32625,1959
9743,179266,1959
9751,46859,1959
9760,177704,1959
9768,179878,1959
9773,40614,1959
9775,87139,1959
9778,25797,1959
9779,194085,1959
9785,46682,1959
9788,5148,1959
9803,124019,1959
9804,101624,1959
9809,5558,1958
9811,156183,1959
9812,154973,1959
9817,106985,1959
9826,53807,1959
9827,154749,1959
9835,33515,1959
9838,45423,1959
9848,60043,1959
9865,61582,1966
9867,86752,1959
9868,14147,1959
9869,124943,1959
9878,123272,1959
9879,119635,1959
9883,173291,1959
9884,153384,1959
9885,52675,1958
9889,144945,1959
9898,44924,1959
9899,81646,1959
9900,29333,1959
9906,104189,1959
9913,175993,1959
9915,152732,1959
9916,166659,1958
9932,148922,1959
9939,160115,1959
9941,137592,1958
9942,118784,1959
9952,133829,1959
9957,162419,1959
9970,97787,1959
9971,172986,1959
9972,100974,1959
9982,184834,1959
9988,10662,1959
9989,11116,1958
9990,23950,1959
9997,16631,1959
9998,26704,1959
10004,31711,1959
10006,14195,1959
10008,41015,1959
10009,115433,1958
10018,182650,1959
10024,160488,1959
10025,110643,1959
10041,38141,1959
10045,65604,1959
10047,95620,1959
10048,144311,1959
10050,140439,1959
10056,176056,1959
10061,151060,1959
10066,155029,1959
10068,122931,1959
10072,36616,1959
10074,61178,1959
10077,193536,1959
10078,164263,1958
10079,42389,1959
10082,25174,1958
10084,155381,1959
10086,174845,1959
10092,33984,1959
10095,163285,1959
10102,69640,1959
10103,27940,1973
10107,131309,1959
10115,22716,1959
10121,24301,1959
10124,149738,1959
10125,53358,1959
10130,42508,1958
10140,183772,1959
10150,189905,1959
10155,11635,1959
10156,168877,1959
10157,110509,1959
10159,45991,1966
10161,117052,1959
10169,14277,1959
10170,174167,1959
10175,158904,1959
10180,130665,1959
10182,156659,1959
10189,59277,1959
10190,88642,1959
10199,181254,1959
10203,32902,1959
10206,44654,1959
10238,61211,1959
10242,111899,1959
10251,123626,1959
10256,69796,1959
10260,179588,1959
10261,179709,1959
10269,49596,1959
10271,52856,1959
10273,183171,1959
10290,74049,1959
10291,22520,1959
10294,153116,1959
10295,113529,1959
10298,16464,1959
10302,176286,1959
10303,93524,1959
10310,13653,1959
10314,111875,1959
10318,63750,1959
10321,39178,1958
10328,63386,1959
10335,185911,1959
10337,67402,1959
10339,10168,1965
10343,122118,1959
10347,30484,1959
10351,81406,1958
10354,10591,1959
10356,138868,1959
10357,107628,1959
10359,125121,1959
10372,102845,1959
10374,183667,1959
10377,16390,1959
10383,88048,1959
10384,126034,1959
10387,129571,1959
10399,169451,1959
10400,125409,1959
10404,99334,1959
10409,148436,1959
10412,143745,1959
10414,94835,1959
10415,59063,1959
10429,119154,1959
10440,147078,1959
10441,66093,1959
10444,187866,1958
10446,188632,1959
10450,52980,1959
10456,13786,1959
10457,157480,1959
10458,102712,1959
10461,125454,1959
10462,120060,1959
10467,35100,1959
10471,117129,1959
10476,156015,1959
10487,126498,1959
10488,16822,1959
10492,105579,1959
10494,125736,1959
10505,123202,1959
10506,108273,1959
10509,112343,1959
10514,120181,1959
10516,171723,1959
10518,21327,1959
10520,187199,1959
10527,18752,1959
10531,154545,1959
10535,62690,1959
10536,118099,1959
10542,62338,1959
10545,50669,1959
10553,67250,1966
10560,32723,1959
10564,137661,1959
10565,61288,1959
10566,75387,1959
10567,176210,1959
10568,186509,1959
10578,159435,1959
10583,157278,1959
10585,57311,1958
10598,26106,1959
10606,42473,1966
10618,168762,1959
10619,179232,1958
10623,45199,1959
10628,62293,1959
10641,144435,1959
10647,130201,1959
10649,69627,1959
10652,69690,1959
10661,145052,1959
10662,108914,1959
10663,179643,1959
10664,129798,1959
10665,174203,1959
10670,123863,1959
10678,171488,1959
10681,129182,1959
10683,108660,1959
10684,28749,1959
10686,163137,1959
10687,181493,1959
10690,172736,1959
10694,4958,1959
10698,166321,1959
10699,75071,1959
10704,53844,1966
10705,99665,1959
10712,134010,1959
10714,52402,1959
10721,119214,1959
10724,118012,1959
10731,152493,1959
10732,101639,1959
10736,152242,1959
10749,180559,1959
10751,69134,1959
10757,3024,1959
10759,152483,1959
10764,114917,1959
10766,56414,1959
10769,85070,1959
10770,187645,1959
10771,113668,1959
10776,30288,1966
10779,152995,1959
10782,20199,1959
10785,188039,1959
10787,80330,1959
10797,34472,1959
10809,3203,1959
10813,43758,1958
10818,155337,1959
10820,122293,1958
10824,39298,1959
10830,118060,1959
10836,55573,1959
10843,101116,1959
10844,189276,1959
10845,47804,1959
10850,85467,1959
10852,60979,1959
10853,103575,1959
10854,137341,1959
10855,164513,1959
10859,194683,1959
10860,21280,1959
10871,33918,1959
10872,107572,1959
10873,142022,1959
10875,172956,1959
10879,46226,1959
10894,71423,1959
10895,187796,1959
10896,17181,1959
10899,69382,1959
10908,159328,1959
10915,66141,1959
10918,185326,1959
10925,51412,1959
10954,177624,1959
10961,46021,1959
10963,118474,1959
10965,113294,1959
10971,131074,1965
10973,42178,1959
10976,13639,1959
10981,59710,1959
10983,185169,1959
10993,171291,1959
11001,24434,1959
11004,10176,1959
11008,187983,1959
11012,144386,1959
11016,55552,1959
11023,33011,1959
11024,180015,1959
11029,3142,1959
11034,121159,1959
11041,161843,1959
11045,2308,1958
11048,136167,1959
11049,178526,1959
11050,146270,1959
11063,180747,1959
11066,189503,1959
11068,27039,1959
11069,181594,1959
11074,122378,1959
11080,161560,1959
11083,79302,1959
11085,180552,1959
11092,164277,1959
11102,84661,1959
11104,118561,1959
11111,99624,1959
11122,37090,1959
11124,22024,1959
11130,69532,1959
11134,63494,1959
11135,98782,1959
11137,169199,1959
11141,171037,1959
11154,144295,1959
11169,42280,1959
11171,179800,1959
11174,189831,1958
11184,98128,1959
11192,190472,1959
11205,147886,1959
11206,40979,1959
11207,170466,1959
11221,77171,1959
11222,4669,1959
11223,152124,1959
11225,142683,1959
11226,151949,1959
11228,44331,1959
11229,44391,1959
11232,107370,1959
11233,16011,1959
11236,177965,1959
11238,42921,1959
11243,170239,1959
11249,57575,1959
11250,177722,1959
11254,172542,1959
11270,107242,1959
11271,70069,1959
11274,99315,1958
11279,87934,1959
11280,13790,1959
11285,158042,1959
11286,163163,1958
11293,139156,1959
11300,178931,1959
11302,134728,1959
11303,22805,1959
11309,127899,1959
11320,147786,1959
11332,188338,1959
11337,52814,1959
11339,48299,1959
11340,121268,1959
11344,28909,1959
11345,114254,1959
11346,76010,1959
11348,136173,1959
11350,121337,1958
11354,189387,1959
11366,141506,1959
11368,40814,1959
11374,4021,1959
11378,16142,1959
11384,156572,1959
11388,22277,1958
11397,157669,1958
11400,125642,1959
11405,145220,1959
11409,21984,1959
11412,56940,1959
11417,135914,1959
11426,14279,1959
11430,141535,1959
11433,11439,1959
11438,175047,1959
11442,144053,1959
11444,177766,1959
11447,51873,1959
11454,185095,1959
11456,191591,1959
11461,14431,1959
11462,115660,1959
11470,90362,1959
11472,16413,1959
11476,194284,1959
11483,173508,1959
